,u,i,ts,label,idx
299,4,6,148.0,0.0,300
300,5,1,148.0,0.0,301
301,6,3,148.0,0.0,302
302,7,1,148.0,0.0,303
303,8,1,148.0,0.0,304
304,1,1,152.0,0.0,305
305,2,1,152.0,0.0,306
306,3,1,152.0,0.0,307
307,4,1,152.0,0.0,308
308,5,1,152.0,0.0,309
309,6,3,152.0,0.0,310
310,7,6,152.0,0.0,311
311,8,6,152.0,0.0,312
312,1,1,156.0,0.0,313
313,2,1,156.0,0.0,314
314,3,1,156.0,0.0,315
315,4,1,156.0,0.0,316
316,5,1,156.0,0.0,317
317,6,6,156.0,0.0,318
318,7,6,156.0,0.0,319
319,8,1,156.0,0.0,320
320,1,1,160.0,0.0,321
321,2,1,160.0,0.0,322
322,3,1,160.0,0.0,323
323,4,1,160.0,0.0,324
324,5,6,160.0,0.0,325
325,6,6,160.0,0.0,326
326,7,6,160.0,0.0,327
327,8,1,160.0,0.0,328
328,1,1,164.0,0.0,329
329,2,1,164.0,0.0,330
330,3,5,164.0,0.0,331
331,4,1,164.0,0.0,332
332,5,6,164.0,0.0,333
333,6,6,164.0,0.0,334
334,7,6,164.0,0.0,335
335,8,1,164.0,0.0,336
336,1,1,168.0,0.0,337
337,2,5,168.0,0.0,338
338,3,5,168.0,0.0,339
339,4,1,168.0,0.0,340
340,5,6,168.0,0.0,341
341,6,6,168.0,0.0,342
342,7,3,168.0,0.0,343
343,8,1,168.0,0.0,344
344,1,1,172.0,0.0,345
345,2,5,172.0,0.0,346
346,3,1,172.0,0.0,347
347,4,1,172.0,0.0,348
348,5,6,172.0,0.0,349
349,6,6,172.0,0.0,350
350,7,3,172.0,0.0,351
351,8,1,172.0,0.0,352
352,1,1,176.0,0.0,353
353,2,1,176.0,0.0,354
354,3,1,176.0,0.0,355
355,4,1,176.0,0.0,356
356,5,6,176.0,0.0,357
357,6,6,176.0,0.0,358
358,7,1,176.0,0.0,359
359,8,1,176.0,0.0,360
360,1,3,180.0,0.0,361
361,2,1,180.0,0.0,362
362,3,1,180.0,0.0,363
363,4,1,180.0,0.0,364
364,5,1,180.0,0.0,365
365,6,1,180.0,0.0,366
366,7,1,180.0,0.0,367
367,8,1,180.0,0.0,368
368,1,3,184.0,0.0,369
369,2,1,184.0,0.0,370
370,3,1,184.0,0.0,371
371,4,1,184.0,0.0,372
372,5,1,184.0,0.0,373
373,6,5,184.0,0.0,374
374,7,1,184.0,0.0,375
375,8,2,184.0,0.0,376
376,1,3,188.0,0.0,377
377,2,3,188.0,0.0,378
378,3,5,188.0,0.0,379
379,4,1,188.0,0.0,380
380,5,1,188.0,0.0,381
381,6,3,188.0,0.0,382
382,7,3,188.0,0.0,383
383,8,6,188.0,0.0,384
384,1,1,192.0,0.0,385
385,2,6,192.0,0.0,386
386,3,1,192.0,0.0,387
387,4,1,192.0,0.0,388
388,5,3,192.0,0.0,389
389,6,1,192.0,0.0,390
390,7,3,192.0,0.0,391
391,8,1,192.0,0.0,392
392,1,1,196.0,0.0,393
393,2,6,196.0,0.0,394
394,3,1,196.0,0.0,395
395,4,1,196.0,0.0,396
396,5,3,196.0,0.0,397
397,6,1,196.0,0.0,398
398,7,1,196.0,0.0,399
399,8,1,196.0,0.0,400
400,1,3,200.0,0.0,401
401,2,3,200.0,0.0,402
402,3,1,200.0,0.0,403
403,4,1,200.0,0.0,404
404,5,3,200.0,0.0,405
405,6,1,200.0,0.0,406
406,7,1,200.0,0.0,407
407,8,1,200.0,0.0,408
408,1,5,204.0,0.0,409
409,2,3,204.0,0.0,410
410,3,1,204.0,0.0,411
411,4,1,204.0,0.0,412
412,5,3,204.0,0.0,413
413,6,1,204.0,0.0,414
414,7,5,204.0,0.0,415
415,8,1,204.0,0.0,416
416,1,3,208.0,0.0,417
417,2,3,208.0,0.0,418
418,3,1,208.0,0.0,419
419,4,1,208.0,0.0,420
420,5,6,208.0,0.0,421
421,6,1,208.0,0.0,422
422,7,5,208.0,0.0,423
423,8,1,208.0,0.0,424
424,1,6,212.0,0.0,425
425,2,6,212.0,0.0,426
426,3,6,212.0,0.0,427
427,4,1,212.0,0.0,428
428,5,6,212.0,0.0,429
429,6,1,212.0,0.0,430
430,7,6,212.0,0.0,431
431,8,1,212.0,0.0,432
432,1,3,216.0,0.0,433
433,2,6,216.0,0.0,434
434,3,6,216.0,0.0,435
435,4,1,216.0,0.0,436
436,5,1,216.0,0.0,437
437,6,5,216.0,0.0,438
438,7,1,216.0,0.0,439
439,8,1,216.0,0.0,440
440,1,3,220.0,0.0,441
441,2,6,220.0,0.0,442
442,3,1,220.0,0.0,443
443,4,1,220.0,0.0,444
444,5,1,220.0,0.0,445
445,6,5,220.0,0.0,446
446,7,1,220.0,0.0,447
447,8,1,220.0,0.0,448
448,1,3,224.0,0.0,449
449,2,1,224.0,0.0,450
450,3,3,224.0,0.0,451
451,4,1,224.0,0.0,452
452,5,1,224.0,0.0,453
453,6,5,224.0,0.0,454
454,7,5,224.0,0.0,455
455,8,1,224.0,0.0,456
456,1,5,228.0,0.0,457
457,2,1,228.0,0.0,458
458,3,3,228.0,0.0,459
459,4,1,228.0,0.0,460
460,5,1,228.0,0.0,461
461,6,5,228.0,0.0,462
462,7,5,228.0,0.0,463
463,8,1,228.0,0.0,464
464,1,5,232.0,0.0,465
465,2,1,232.0,0.0,466
466,3,3,232.0,0.0,467
467,4,1,232.0,0.0,468
468,5,1,232.0,0.0,469
469,6,5,232.0,0.0,470
470,7,5,232.0,0.0,471
471,8,1,232.0,0.0,472
472,1,1,236.0,0.0,473
473,2,1,236.0,0.0,474
474,3,6,236.0,0.0,475
475,4,5,236.0,0.0,476
476,5,1,236.0,0.0,477
477,6,4,236.0,0.0,478
478,7,5,236.0,0.0,479
479,8,1,236.0,0.0,480
480,1,1,240.0,0.0,481
481,2,1,240.0,0.0,482
482,3,1,240.0,0.0,483
483,4,1,240.0,0.0,484
484,5,5,240.0,0.0,485
485,6,1,240.0,0.0,486
486,7,5,240.0,0.0,487
487,8,1,240.0,0.0,488
488,1,1,244.0,0.0,489
489,2,1,244.0,0.0,490
490,3,1,244.0,0.0,491
491,4,1,244.0,0.0,492
492,5,1,244.0,0.0,493
493,6,1,244.0,0.0,494
494,7,5,244.0,0.0,495
495,8,1,244.0,0.0,496
496,1,1,248.0,0.0,497
497,2,1,248.0,0.0,498
498,3,1,248.0,0.0,499
499,4,1,248.0,0.0,500
500,5,1,248.0,0.0,501
501,6,1,248.0,0.0,502
502,7,4,248.0,0.0,503
503,8,1,248.0,0.0,504
504,1,1,252.0,0.0,505
505,2,3,252.0,0.0,506
506,3,1,252.0,0.0,507
507,4,1,252.0,0.0,508
508,5,1,252.0,0.0,509
509,6,3,252.0,0.0,510
510,7,1,252.0,0.0,511
511,8,1,252.0,0.0,512
512,1,1,256.0,0.0,513
513,2,5,256.0,0.0,514
514,3,1,256.0,0.0,515
515,4,1,256.0,0.0,516
516,5,1,256.0,0.0,517
517,6,5,256.0,0.0,518
518,7,1,256.0,0.0,519
519,8,1,256.0,0.0,520
520,1,1,260.0,0.0,521
521,2,5,260.0,0.0,522
522,3,1,260.0,0.0,523
523,4,1,260.0,0.0,524
524,5,1,260.0,0.0,525
525,6,1,260.0,0.0,526
526,7,1,260.0,0.0,527
527,8,6,260.0,0.0,528
528,1,1,264.0,0.0,529
529,2,5,264.0,0.0,530
530,3,1,264.0,0.0,531
531,4,5,264.0,0.0,532
532,5,1,264.0,0.0,533
533,6,1,264.0,0.0,534
534,7,6,264.0,0.0,535
535,8,6,264.0,0.0,536
536,1,1,268.0,0.0,537
537,2,5,268.0,0.0,538
538,3,1,268.0,0.0,539
539,4,5,268.0,0.0,540
540,5,1,268.0,0.0,541
541,6,6,268.0,0.0,542
542,7,6,268.0,0.0,543
543,8,6,268.0,0.0,544
544,1,1,272.0,0.0,545
545,2,5,272.0,0.0,546
546,3,1,272.0,0.0,547
547,4,5,272.0,0.0,548
548,5,1,272.0,0.0,549
549,6,1,272.0,0.0,550
550,7,3,272.0,0.0,551
551,8,3,272.0,0.0,552
552,1,3,276.0,0.0,553
553,2,6,276.0,0.0,554
554,3,1,276.0,0.0,555
555,4,5,276.0,0.0,556
556,5,3,276.0,0.0,557
557,6,1,276.0,0.0,558
558,7,1,276.0,0.0,559
559,8,1,276.0,0.0,560
560,1,3,280.0,0.0,561
561,2,6,280.0,0.0,562
562,3,6,280.0,0.0,563
563,4,6,280.0,0.0,564
564,5,3,280.0,0.0,565
565,6,5,280.0,0.0,566
566,7,1,280.0,0.0,567
567,8,1,280.0,0.0,568
568,1,3,284.0,0.0,569
569,2,3,284.0,0.0,570
570,3,6,284.0,0.0,571
571,4,3,284.0,0.0,572
572,5,3,284.0,0.0,573
573,6,1,284.0,0.0,574
574,7,1,284.0,0.0,575
575,8,1,284.0,0.0,576
576,1,1,288.0,0.0,577
577,2,3,288.0,0.0,578
578,3,1,288.0,0.0,579
579,4,6,288.0,0.0,580
580,5,1,288.0,0.0,581
581,6,1,288.0,0.0,582
582,7,3,288.0,0.0,583
583,8,1,288.0,0.0,584
584,1,1,292.0,0.0,585
585,2,3,292.0,0.0,586
586,3,1,292.0,0.0,587
587,4,3,292.0,0.0,588
588,5,1,292.0,0.0,589
589,6,1,292.0,0.0,590
590,7,3,292.0,0.0,591
591,8,5,292.0,0.0,592
592,1,1,296.0,0.0,593
593,2,1,296.0,0.0,594
594,3,3,296.0,0.0,595
595,4,3,296.0,0.0,596
596,5,1,296.0,0.0,597
597,6,1,296.0,0.0,598
598,7,1,296.0,0.0,599
599,8,3,296.0,0.0,600
600,1,1,300.0,0.0,601
601,2,2,300.0,0.0,602
602,3,5,300.0,0.0,603
603,4,3,300.0,0.0,604
604,5,1,300.0,0.0,605
605,6,1,300.0,0.0,606
606,7,5,300.0,0.0,607
607,8,3,300.0,0.0,608
608,1,6,304.0,0.0,609
609,2,3,304.0,0.0,610
610,3,5,304.0,0.0,611
611,4,6,304.0,0.0,612
612,5,1,304.0,0.0,613
613,6,1,304.0,0.0,614
614,7,5,304.0,0.0,615
615,8,6,304.0,0.0,616
616,1,6,308.0,0.0,617
617,2,3,308.0,0.0,618
618,3,1,308.0,0.0,619
619,4,6,308.0,0.0,620
620,5,5,308.0,0.0,621
621,6,1,308.0,0.0,622
622,7,3,308.0,0.0,623
623,8,6,308.0,0.0,624
624,1,6,312.0,0.0,625
625,2,3,312.0,0.0,626
626,3,1,312.0,0.0,627
627,4,6,312.0,0.0,628
628,5,4,312.0,0.0,629
629,6,1,312.0,0.0,630
630,7,1,312.0,0.0,631
631,8,6,312.0,0.0,632
632,1,6,316.0,0.0,633
633,2,3,316.0,0.0,634
634,3,1,316.0,0.0,635
635,4,3,316.0,0.0,636
636,5,1,316.0,0.0,637
637,6,1,316.0,0.0,638
638,7,1,316.0,0.0,639
639,8,6,316.0,0.0,640
640,1,1,320.0,0.0,641
641,2,3,320.0,0.0,642
642,3,1,320.0,0.0,643
643,4,6,320.0,0.0,644
644,5,1,320.0,0.0,645
645,6,1,320.0,0.0,646
646,7,5,320.0,0.0,647
647,8,1,320.0,0.0,648
648,1,1,324.0,0.0,649
649,2,3,324.0,0.0,650
650,3,1,324.0,0.0,651
651,4,1,324.0,0.0,652
652,5,1,324.0,0.0,653
653,6,1,324.0,0.0,654
654,7,5,324.0,0.0,655
655,8,6,324.0,0.0,656
656,1,1,328.0,0.0,657
657,2,3,328.0,0.0,658
658,3,5,328.0,0.0,659
659,4,1,328.0,0.0,660
660,5,1,328.0,0.0,661
661,6,1,328.0,0.0,662
662,7,1,328.0,0.0,663
663,8,3,328.0,0.0,664
664,1,1,332.0,0.0,665
665,2,3,332.0,0.0,666
666,3,6,332.0,0.0,667
667,4,1,332.0,0.0,668
668,5,1,332.0,0.0,669
669,6,1,332.0,0.0,670
670,7,1,332.0,0.0,671
671,8,6,332.0,0.0,672
672,1,1,336.0,0.0,673
673,2,3,336.0,0.0,674
674,3,6,336.0,0.0,675
675,4,1,336.0,0.0,676
676,5,1,336.0,0.0,677
677,6,1,336.0,0.0,678
678,7,1,336.0,0.0,679
679,8,1,336.0,0.0,680
680,1,1,340.0,0.0,681
681,2,1,340.0,0.0,682
682,3,1,340.0,0.0,683
683,4,1,340.0,0.0,684
684,5,1,340.0,0.0,685
685,6,1,340.0,0.0,686
686,7,1,340.0,0.0,687
687,8,1,340.0,0.0,688
688,1,1,344.0,0.0,689
689,2,5,344.0,0.0,690
690,3,1,344.0,0.0,691
691,4,1,344.0,0.0,692
692,5,1,344.0,0.0,693
693,6,1,344.0,0.0,694
694,7,1,344.0,0.0,695
695,8,1,344.0,0.0,696
696,1,5,348.0,0.0,697
697,2,3,348.0,0.0,698
698,3,1,348.0,0.0,699
699,4,1,348.0,0.0,700
700,5,1,348.0,0.0,701
701,6,1,348.0,0.0,702
702,7,1,348.0,0.0,703
703,8,5,348.0,0.0,704
704,1,1,352.0,0.0,705
705,2,6,352.0,0.0,706
706,3,1,352.0,0.0,707
707,4,1,352.0,0.0,708
708,5,6,352.0,0.0,709
709,6,1,352.0,0.0,710
710,7,5,352.0,0.0,711
711,8,5,352.0,0.0,712
712,1,1,356.0,0.0,713
713,2,6,356.0,0.0,714
714,3,1,356.0,0.0,715
715,4,1,356.0,0.0,716
716,5,6,356.0,0.0,717
717,6,1,356.0,0.0,718
718,7,3,356.0,0.0,719
719,8,6,356.0,0.0,720
720,1,3,360.0,0.0,721
721,2,6,360.0,0.0,722
722,3,5,360.0,0.0,723
723,4,1,360.0,0.0,724
724,5,6,360.0,0.0,725
725,6,1,360.0,0.0,726
726,7,3,360.0,0.0,727
727,8,6,360.0,0.0,728
728,1,3,364.0,0.0,729
729,2,6,364.0,0.0,730
730,3,5,364.0,0.0,731
731,4,1,364.0,0.0,732
732,5,6,364.0,0.0,733
733,6,1,364.0,0.0,734
734,7,3,364.0,0.0,735
735,8,6,364.0,0.0,736
736,1,1,368.0,0.0,737
737,2,6,368.0,0.0,738
738,3,5,368.0,0.0,739
739,4,1,368.0,0.0,740
740,5,6,368.0,0.0,741
741,6,1,368.0,0.0,742
742,7,1,368.0,0.0,743
743,8,6,368.0,0.0,744
744,1,5,372.0,0.0,745
745,2,6,372.0,0.0,746
746,3,5,372.0,0.0,747
747,4,1,372.0,0.0,748
748,5,1,372.0,0.0,749
749,6,3,372.0,0.0,750
750,7,1,372.0,0.0,751
751,8,6,372.0,0.0,752
752,1,5,376.0,0.0,753
753,2,6,376.0,0.0,754
754,3,1,376.0,0.0,755
755,4,1,376.0,0.0,756
756,5,1,376.0,0.0,757
757,6,3,376.0,0.0,758
758,7,1,376.0,0.0,759
759,8,6,376.0,0.0,760
760,1,3,380.0,0.0,761
761,2,6,380.0,0.0,762
762,3,3,380.0,0.0,763
763,4,1,380.0,0.0,764
764,5,5,380.0,0.0,765
765,6,3,380.0,0.0,766
766,7,3,380.0,0.0,767
767,8,3,380.0,0.0,768
768,1,1,384.0,0.0,769
769,2,6,384.0,0.0,770
770,3,1,384.0,0.0,771
771,4,1,384.0,0.0,772
772,5,1,384.0,0.0,773
773,6,1,384.0,0.0,774
774,7,3,384.0,0.0,775
775,8,1,384.0,0.0,776
776,1,1,388.0,0.0,777
777,2,6,388.0,0.0,778
778,3,1,388.0,0.0,779
779,4,5,388.0,0.0,780
780,5,1,388.0,0.0,781
781,6,1,388.0,0.0,782
782,7,1,388.0,0.0,783
783,8,1,388.0,0.0,784
784,1,1,392.0,0.0,785
785,2,1,392.0,0.0,786
786,3,1,392.0,0.0,787
787,4,3,392.0,0.0,788
788,5,3,392.0,0.0,789
789,6,1,392.0,0.0,790
790,7,1,392.0,0.0,791
791,8,1,392.0,0.0,792
792,1,1,396.0,0.0,793
793,2,1,396.0,0.0,794
794,3,1,396.0,0.0,795
795,4,3,396.0,0.0,796
796,5,3,396.0,0.0,797
797,6,1,396.0,0.0,798
798,7,5,396.0,0.0,799
799,8,1,396.0,0.0,800
800,1,1,400.0,0.0,801
801,2,1,400.0,0.0,802
802,3,1,400.0,0.0,803
803,4,6,400.0,0.0,804
804,5,3,400.0,0.0,805
805,6,1,400.0,0.0,806
806,7,5,400.0,0.0,807
807,8,1,400.0,0.0,808
808,1,5,404.0,0.0,809
809,2,1,404.0,0.0,810
810,3,1,404.0,0.0,811
811,4,6,404.0,0.0,812
812,5,6,404.0,0.0,813
813,6,1,404.0,0.0,814
814,7,6,404.0,0.0,815
815,8,1,404.0,0.0,816
816,1,5,408.0,0.0,817
817,2,3,408.0,0.0,818
818,3,1,408.0,0.0,819
819,4,6,408.0,0.0,820
820,5,6,408.0,0.0,821
821,6,1,408.0,0.0,822
822,7,1,408.0,0.0,823
823,8,1,408.0,0.0,824
824,1,1,412.0,0.0,825
825,2,3,412.0,0.0,826
826,3,1,412.0,0.0,827
827,4,3,412.0,0.0,828
828,5,1,412.0,0.0,829
829,6,1,412.0,0.0,830
830,7,1,412.0,0.0,831
831,8,1,412.0,0.0,832
832,1,1,416.0,0.0,833
833,2,1,416.0,0.0,834
834,3,1,416.0,0.0,835
835,4,1,416.0,0.0,836
836,5,1,416.0,0.0,837
837,6,1,416.0,0.0,838
838,7,5,416.0,0.0,839
839,8,1,416.0,0.0,840
840,1,1,420.0,0.0,841
841,2,1,420.0,0.0,842
842,3,2,420.0,0.0,843
843,4,1,420.0,0.0,844
844,5,1,420.0,0.0,845
845,6,1,420.0,0.0,846
846,7,5,420.0,0.0,847
847,8,6,420.0,0.0,848
848,1,3,424.0,0.0,849
849,2,1,424.0,0.0,850
850,3,2,424.0,0.0,851
851,4,1,424.0,0.0,852
852,5,3,424.0,0.0,853
853,6,1,424.0,0.0,854
854,7,5,424.0,0.0,855
855,8,6,424.0,0.0,856
856,1,3,428.0,0.0,857
857,2,1,428.0,0.0,858
858,3,6,428.0,0.0,859
859,4,5,428.0,0.0,860
860,5,5,428.0,0.0,861
861,6,1,428.0,0.0,862
862,7,5,428.0,0.0,863
863,8,6,428.0,0.0,864
864,1,5,432.0,0.0,865
865,2,1,432.0,0.0,866
866,3,1,432.0,0.0,867
867,4,4,432.0,0.0,868
868,5,5,432.0,0.0,869
869,6,1,432.0,0.0,870
870,7,1,432.0,0.0,871
871,8,1,432.0,0.0,872
872,1,6,436.0,0.0,873
